AnswerId,QuestionId,AnswerCreationDate,AnswerScore,AnswerBody,AnswerAuthorId,AnswerAuthorName
"61985092","61979870","2020-05-24 11:12:01","0","<p>Generally, it is not possible to write out YAML exactly the way it was written when you loaded it, see <a href=""https://stackoverflow.com/q/60891174/347964"">this question</a>.</p>

<p>You can follow the advice in the answer there: Load to node graph instead of native objects. It looks like this in PyYAML:</p>

<pre class=""lang-py prettyprint-override""><code>import yaml
import io

input = """"""
xx: [x1, x2]
yy: [y1, y2, y3]
""""""

loader = yaml.Loader(input)
node = loader.get_single_node()

stream = io.StringIO()
dumper = yaml.Dumper(stream)
dumper.open()
dumper.serialize(node)
dumper.close()
print(stream.getvalue())
</code></pre>

<p>Output will be:</p>

<pre class=""lang-yaml prettyprint-override""><code>xx: [x1, x2]
yy: [y1, y2, y3]
</code></pre>

<p>This works because a <em>node</em> still remembers its original style (while the native data doesn't). It is still possible to alter the YAML structure, but you now need to create data as nodes instead of just manipulating the loaded Python data.</p>

<p>If you want to create your data in Python and dump in your preferred format, the easiest way to do that would probably be:</p>

<ul>
<li>create the data</li>
<li>dump it to a YAML string</li>
<li>load that string as node graph</li>
<li>walk the node graph and alter the <code>style</code> attribute of the nodes to your liking</li>
<li>represent the node graph as YAML again</li>
</ul>
","347964",""
"62364531","61979870","2020-06-13 19:14:37","5","<p>As pointed out by @Tsyvarev my desired behavior can be triggered by</p>
<pre><code>yaml.dump({&quot;A&quot;:[1,2,3],&quot;B&quot;:[4,5,6]}, default_flow_style=None)
</code></pre>
<p>The <a href=""https://pyyaml.org/wiki/PyYAMLDocumentation"" rel=""noreferrer"">official documentation</a> doesn't seem to define this <code>None</code> behavior though:</p>
<blockquote>
<p>By default, PyYAML chooses the style of a collection depending on whether it has nested collections. If a collection has nested collections, it will be assigned the block style. Otherwise it will have the flow style.</p>
<p>If you want collections to be always serialized in the block style, set the parameter <code>default_flow_style of dump()</code> to <code>False</code>.</p>
</blockquote>
","534298",""
"62784946","62784756","2020-07-07 22:39:38","3","<p><code>macOS</code> is what you looking for:</p>
<pre><code>- name: doing something on macOS
  if: runner.os == 'macOS'
</code></pre>
<p>You can refer the different <code>os</code> type in <a href=""https://docs.github.com/en/actions/reference/context-and-expression-syntax-for-github-actions#runner-context"" rel=""nofollow noreferrer""><code>runner</code> context doc</a>.</p>
","791609",""
"63293712","63288356","2020-08-07 00:51:56","7","<p>I don't think you can use <code>workflow_dispatch</code> to add/update checks on a PR. This seems to be confirmed by <a href=""https://github.community/t/workflow-dispatch-does-not-update-commit-status/125981/2"" rel=""noreferrer"">this response</a> to a similar question on the community forums.</p>
<p>Checks are only added/updated for the following events:</p>
<ul>
<li>pull_request</li>
<li>pull_request_review</li>
<li>pull_request_review_comment</li>
<li>pull_request_target</li>
<li>push</li>
</ul>
<p>So your manual operation needs to trigger one of these events to run. There are probably a number of different ways you can do this, depending on your use case. Just as an example, you could call the API to add a label and allow a <code>pull_request</code> workflow to execute on that type.</p>
<pre><code>on:
  pull_request:
    types: [labeled, opened, synchronize, reopened]
</code></pre>
<p>The other thing to note is that the API call (or git push) must use a PAT instead of <code>GITHUB_TOKEN</code>. This is to <a href=""https://docs.github.com/en/actions/reference/events-that-trigger-workflows#triggering-new-workflows-using-a-personal-access-token"" rel=""noreferrer"">allow further workflows</a> to execute.</p>
","11934042",""
"75510242","63288356","2023-02-20 14:04:56","3","<p>It is possible with some workaround. First, you have to identify the PR that invoked your workflow. If you need to use the <code>workflow_dispatch</code> trigger event, you can pass this PR number as input parameter. Otherwise, you mentioned you trigger this workflow on a specific comment so you could also use the <code>issue_comment</code> event which will give you the PR number as <code>github.event.issue.pull_request</code>.</p>
<p>Next, you have to find out the latest commit of this Pull Request. This depends on how your workflow got invoked:</p>
<ul>
<li>if you use the <code>issue_comment</code> event, you can use the <a href=""https://github.com/xt0rted/pull-request-comment-branch"" rel=""nofollow noreferrer"">xt0rted/pull-request-comment-branch</a> action to determine the right branch and commit</li>
<li>if you use the <code>workflow_dispatch</code> event, you can use the <a href=""https://github.com/actions/github-script"" rel=""nofollow noreferrer"">actions/github-script</a> action to run some query to get the right commit for a given PR number</li>
</ul>
<p>Finally, you can use the <a href=""https://github.com/myrotvorets/set-commit-status-action"" rel=""nofollow noreferrer"">myrotvorets/set-commit-status-action</a> action to attach the workflow result as check on the latest commit of the PR.</p>
<p>I wrote a blog post that describes this process in some more details: <a href=""https://dev.to/zirkelc/trigger-github-workflow-for-comment-on-pull-request-45l2"" rel=""nofollow noreferrer"">Trigger GitHub Workflow for Comments on Pull Request</a></p>
","1967693",""
"63692013","63691962","2020-09-01 16:44:18","0","<p>U need to host an external redis database because containers in GitHub Actions are isolated.
For other hand u can prepare a docker container with all you need for testing and then u can run the tests inside.</p>
<p>Un can take a look here <a href=""https://github.com/gonsandia/github-action-deploy"" rel=""nofollow noreferrer"">https://github.com/gonsandia/github-action-deploy</a>
Its a custom action where u define the dockerfile and the scripts to runs</p>
","6140038",""
"63694268","63691962","2020-09-01 19:32:54","2","<p>So I figured out what was the problem.
Docker network works only if you run your job inside container. And I had not.</p>
<p>Here is example <a href=""https://github.com/actions/example-services/blob/989ef69ed164330bee413f11ce9332d76f943af7/.github/workflows/mongodb-service.yml#L19"" rel=""nofollow noreferrer"">https://github.com/actions/example-services/blob/989ef69ed164330bee413f11ce9332d76f943af7/.github/workflows/mongodb-service.yml#L19</a></p>
<p>And a quote:</p>
<blockquote>
<p>runs all of the steps inside the specified container rather than on the VM host.
Because of this the network configuration changes from host based network to a container network.</p>
</blockquote>
","3110970",""
"64902090","64883366","2020-11-18 22:03:27","9","<blockquote>
<p>Ultimately I want my env config to look like this:</p>
<pre><code>env:
   GIT_SHA: &lt;git commit sha&gt;
   GIT_BRANCH: &lt;current git branch&gt;
</code></pre>
</blockquote>
<p>You can achieve the same effect (setting the environment variables) not only in the workflow definition but by setting the variables dynamically in a dedicated workflow step. You can do it by <a href=""https://docs.github.com/en/free-pro-team@latest/actions/reference/workflow-commands-for-github-actions#setting-an-environment-variable"" rel=""noreferrer"">environment files</a> and <a href=""https://docs.github.com/en/free-pro-team@latest/actions/reference/environment-variables#default-environment-variables"" rel=""noreferrer"">built-in <code>GITHUB_SHA</code> and <code>GITHUB_BRANCH</code> variables</a>:</p>
<pre class=""lang-yaml prettyprint-override""><code>jobs:
  set-env:
    runs-on: ubuntu-latest
    steps:
      - name: Set environment variables
        run: |
          echo &quot;GIT_SHA=${GITHUB_SHA}&quot; &gt;&gt; $GITHUB_ENV
          echo &quot;GIT_BRANCH=${GITHUB_REF##*/}&quot; &gt;&gt; $GITHUB_ENV
      - name: Use environment variables
        run: |
          echo &quot;GIT_SHA=${GIT_SHA}&quot;
          echo &quot;GIT_BRANCH=${GIT_BRANCH}&quot;
</code></pre>
<p>Executing the workflow should give you the output:</p>
<p><a href=""https://i.sstatic.net/JNJCL.png"" rel=""noreferrer""><img src=""https://i.sstatic.net/JNJCL.png"" alt=""enter image description here"" /></a></p>
","2443502",""
"69570397","64883366","2021-10-14 12:05:48","3","<p>Indeed, rather than using GITHUB_REF, it could be useful to use GITHUB_HEAD_REF or GITHUB_BASE_REF to figure out the real branch names (above all, if workflow is associated to a PR):</p>
<p>Examples of output:</p>
<pre><code>    GITHUB_REF=&quot;refs/pull/4/merge&quot;
    GITHUB_BASE_REF=&quot;main&quot;
    GITHUB_HEAD_REF=&quot;key_advertisement&quot;
</code></pre>
<p>More information here:
<a href=""https://docs.github.com/en/actions/learn-github-actions/contexts#github-context"" rel=""nofollow noreferrer"">https://docs.github.com/en/actions/learn-github-actions/contexts#github-context</a></p>
","17150148",""
"65744334","64930068","2021-01-15 22:25:13","1","<p>There is a new Travis feature (in beta) that allows you to share files from one job with subsequent jobs in a build: <a href=""https://docs.travis-ci.com/user/using-workspaces/"" rel=""nofollow noreferrer"">workspaces</a></p>
<pre class=""lang-yaml prettyprint-override""><code>jobs:
  include:
    - stage: warm_cache
      script:
        - echo &quot;foo&quot; &gt; foo.txt
      workspaces:
        create:
          name: ws1
          paths:
            - foo.txt
    - stage: use_cache
      workspaces:
        use: ws1
      script:
        - cat foo.txt || true
</code></pre>
<p>Also, SBT 1.4 allows you to push build artefacts to a Maven server and fetch then again later: <a href=""https://www.scala-sbt.org/1.x/docs/Remote-Caching.html"" rel=""nofollow noreferrer"">https://www.scala-sbt.org/1.x/docs/Remote-Caching.html</a></p>
","4432837",""
"66445231","66358295","2021-03-02 18:38:25","0","<p>I fixed my problem by setting the <code>.git/config</code> file to what my local <code>.git/config</code> file was, and that solved the problem.  I don't know what part of the config file was causing the error, but I do know there was a problem with it.</p>
","14539510",""
"66358721","66358482","2021-02-24 20:56:23","1","<p>When you pass a image to a job, it will execute the <code>steps</code> defined in your job inside this container. Your container image only provides the environment in which your steps will be executed. You lose control of the entrypoint and arguments.</p>
<p>If you only want to run your container as a single step you could do something like this instead:</p>
<pre class=""lang-yaml prettyprint-override""><code>jobs:
  my-job:
    runs-on: ubuntu-latest
    steps:
      - uses: docker://myimage:latest
</code></pre>
<p>or if you want to overwrite it:</p>
<pre class=""lang-yaml prettyprint-override""><code>    steps:
      - uses: docker://myimage:latest
        with:
          entrypoint: /run.sh
          args: --help
</code></pre>
","3719845",""
"66485882","66358482","2021-03-05 02:26:57","1","<p>I've settled along the lines below. Not ideal/DRY, as the <code>run.sh</code> entrypoint script has to be duplicated from the Docker container and kept up to date. Also, the <a href=""https://github.com/actions/upload-artifact"" rel=""nofollow noreferrer"">upload-artifact</a> GitHub Actions does not preserve executable bits, so have to zip everything in a tar file.</p>
<pre><code>jobs:
  build:
    container:
      image: XX/compiler:${{ matrix.DOCKER_TAG }}
    runs-on: ubuntu-latest
    steps:
      - uses: actions/checkout@v2
      - run: ./.github/scripts/run.sh ./.github/scripts/build.sh
      - uses: actions/upload-artifact@v2
        with:
          name: build-artifact
          path: 'build-*.tar.bz2'
          retention-days: 7
    strategy:
      fail-fast: false
      matrix:
        DOCKER_TAG: [gcc, nvhpc, intel]
        include:
          - DOCKER_TAG: gcc
            FC: gfortran
          - DOCKER_TAG: nvhpc
            FC: nvfortran
          - DOCKER_TAG: intel
            FC: ifort
</code></pre>
","661775",""
"66478679","66438446","2021-03-04 16:02:21","0","<p>So, I managed to solve the issue myself. The <code>checkout@v2</code> action does only allow relative paths, however, we can just clone the dependency manually.</p>
<pre><code>- name: Checkout dependencies
  run: |
      git clone https://${{ secrets.GIT_ACCESS_TOKEN }}@github.com/myorg/dependency.git ${GOROOT}/src/dependency
</code></pre>
<p>In this way, it will also work with different Go versions yielding in a different GOROOT.</p>
<p>The full pipeline steps:</p>
<pre><code>steps:
## sets up go based on the version
- name: Install Go
  uses: actions/setup-go@v2
  with:
    go-version: ${{ matrix.go-version }}
  env:
    GO111MODULE: &quot;on&quot;
- name: Checkout dependencies
  run: |
    git clone https://${{ secrets.GIT_ACCESS_TOKEN }}@github.com/myorg/dependency.git 

## checks out our code locally so we can work with the files
- name: Checkout code
  uses: actions/checkout@v2

## runs a build
- name: Build
  run: go build src

## runs go test ./...
- name: Test
  run: go test ./...
</code></pre>
","5679455",""
"66870003","66870002","2021-03-30 11:17:22","4","<p>It seems that the path to the Maven repository isn't correctly initialized. As <a href=""https://github.com/actions/toolkit/issues/632"" rel=""nofollow noreferrer"">this issue describes</a> the paths are written with <code>\\</code> instead of <code>/</code> which GNU tar expects. <a href=""https://github.com/actions/toolkit/pull/670"" rel=""nofollow noreferrer"">The fix was already provided in Dec 2020</a>, so it made it to the version <code>v2.1.4</code>. The last version <code>v2.1.3</code> was released in November. But sadly there is <a href=""https://github.com/actions/cache/issues/528"" rel=""nofollow noreferrer"">a bug in pointing the <code>v2</code> to the latest <code>v2.1.4</code></a> (as normally expected by GitHub Actions users). Therefore to solve this issue, we need to explicitely specifiy the full actions/cache version <code>v2.1.4</code> like this:</p>
<pre><code>steps:
  - uses: actions/checkout@v2
  - name: Set up JDK 1.8
    uses: actions/setup-java@v1
    with:
      java-version: 1.8
  - name: Cache Maven packages
    uses: actions/cache@v2.1.4
    with:
      path: ~/.m2
      key: ${{ runner.os }}-m2-${{ hashFiles('**/pom.xml') }}
      restore-keys: ${{ runner.os }}-m2
  - name: Build with Maven
    run: mvn --batch-mode --update-snapshots verify
</code></pre>
<p>Now it should work like a charm (<a href=""https://github.com/codecentric/spring-boot-admin/runs/2226590004?check_suite_focus=true"" rel=""nofollow noreferrer"">see logs here</a>).</p>
","4964553",""
"66970965","66970875","2021-04-06 14:48:47","11","<p><a href=""https://docs.github.com/en/actions/using-github-hosted-runners/using-larger-runners#networking-for-larger-runners"" rel=""nofollow noreferrer"">Fixed IP addresses are now in beta for hosted Runners</a>. You can reserve a set of IP addresses and as long as these runners use the IP address at least monthly, they stay the same.</p>
<p>See the announcement here:</p>
<ul>
<li><a href=""https://github.blog/changelog/2022-09-01-github-actions-larger-runners-are-now-in-public-beta/"" rel=""nofollow noreferrer"">GitHub Actions Larger runners – Are now in public beta</a></li>
</ul>
<p>Alternatively, with a self-hosted runner on a VM you can control the IP address.</p>
<p>See also:</p>
<ul>
<li><a href=""https://docs.github.com/en/actions/hosting-your-own-runners/about-self-hosted-runners#about-self-hosted-runners"" rel=""nofollow noreferrer"">About self-hosted runners</a>.</li>
</ul>
<p>Alternatively, your GitHub action workflow may be able to adjust the firewall settings as part of the run.</p>
<p>Or you could use something like SQL Server LocalDB or SQLLite to connect to the database locally on the runner. Or spin up a temporary DB in a cloud environment, open it up to the runner and throw it away afterwards.</p>
<p>Or you could use a VPN client to connect to actions runner to your environment. You can install anything you want on the runner.</p>
","736079",""
"66976500","66970875","2021-04-06 21:10:46","2","<p>If your database happens to be Redis or PostgreSQL, GitHub Actions includes a built-in feature called <a href=""https://docs.github.com/en/actions/guides/about-service-containers"" rel=""nofollow noreferrer"">Service Containers</a> to spin up an ephemeral database in CI for testing purposes.</p>
<p>These databases are short-lived: after your job that uses it completes, the service container hosting the database is destroyed.  You can either run the database in a container or directly on the virtual machine if desired.</p>
<p>For more info, see <a href=""https://docs.github.com/en/actions/guides/creating-postgresql-service-containers"" rel=""nofollow noreferrer"">Creating PostgreSQL service containers</a> in the GitHub Actions docs.</p>
<p>If you happen to be using another database, you can do some more manual legwork to install and run it yourself.</p>
","149428",""
"72494602","66970875","2022-06-03 19:56:45","10","<p>You can dynamically retrieve the GitHub Actions runner's IP address during your workflow using the <a href=""https://github.com/haythem/public-ip"" rel=""noreferrer"">public-ip action</a> and update your RDS instance's security group ingress rules before and after your unit test steps.</p>
<p>This will allow you to use GitHub's hosted runners with your workflow instead of hosting your own.</p>
<p><strong>Note</strong>: You will need to also <a href=""https://github.com/aws-actions/configure-aws-credentials"" rel=""noreferrer"">set AWS credentials</a> on your runner with permissions to update the associated security group. Also, you need to make sure the RDS instance is in a public subnet with an Internet Gateway attached and security group attached to it.</p>
<p>Your workflow should look something like this:</p>
<pre><code>deploy:
    name: deploy
    runs-on: ubuntu-latest
    env:
      AWS_INSTANCE_SG_ID: &lt;your-rds-subnet-sg-id&gt;
    steps:
      - name: configure aws credentials
        uses: aws-actions/configure-aws-credentials@v1
        with:
          aws-access-key-id: &lt;your-ci-aws-access-key&gt;
          aws-secret-access-key: &lt;your-ci-aws-secret-key&gt;
          aws-region: &lt;your-rds-aws-region&gt;
      - name: get runner ip addresses
        id: ip
        uses: haythem/public-ip@v1.2
      - name: whitelist runner ip address
        run: |
          aws ec2 authorize-security-group-ingress \
            --group-id $AWS_INSTANCE_SG_ID \
            --protocol tcp \
            --port 22 \
            --cidr ${{ steps.ip.outputs.ipv4 }}/32
      - name: connect to your rds instance and run tests
        run: |
          ...run tests...
      - name: revoke runner ip address
        run: |
          aws ec2 revoke-security-group-ingress \
            --group-id $AWS_INSTANCE_SG_ID \
            --protocol tcp \
            --port 22 \
            --cidr ${{ steps.ip.outputs.ipv4 }}/32
</code></pre>
<p>Ideally though you would run your integration tests in an EC2 within the same VPC as your RDS instance to avoid publicly exposing your RDS instance.</p>
","12488391",""
