AnswerId,QuestionId,AnswerCreationDate,AnswerScore,AnswerBody,AnswerAuthorId,AnswerAuthorName
"58964728","58933795","2019-11-20 22:59:53","1","<p>I cannot comment to ask questions due to my reputation but I'll try to answer.</p>

<p>I don't know your workflow but if I understand well, you can use args keyword and also entrypoint like that : </p>

<pre><code>steps:
  - name: It does something 
    uses: circleci/android:api-28
    with:
      entrypoint: /entrypoint.sh
      args: |
         COPY entrypoint.sh /entrypoint.sh
         RUN sudo chmod +x entrypoint.sh
</code></pre>

<p>I really don't know if it will work like that, but maybe <a href=""https://help.github.com/en/actions/automating-your-workflow-with-github-actions/workflow-syntax-for-github-actions#jobsjob_idstepswithargs"" rel=""nofollow noreferrer"">this documentation can help you</a>.</p>
","7087644",""
"58975914","58975112","2019-11-21 13:13:23","1","<p>To use --release to have to set up the key store and signingConfigs on android. That was done? I've and app setup with Actions and kind-of-work (it fails because the app is using flutter dev channel and the image of actions use stable).</p>

<p>Try first using 'build apk --debug'</p>

<p>Also, use ls to look into a directory:</p>

<pre><code>    - run: ls android/build/app/outputs/apk/release/
</code></pre>
","3773452",""
"59242962","59236611","2019-12-09 05:23:11","4","<p>As <a href=""https://stackoverflow.com/a/59238828/2089675"">another (deleted) answer</a> mentioned, this is a PATH issue.</p>

<p>Use this workflow instead:</p>

<pre><code>name: test
on:
  push:
    branches:
    - ""**""
jobs:
  test:
    runs-on: ${{ matrix.os }}
    strategy:
      fail-fast: false
      matrix:
        os:
        - ubuntu-latest
        - macOS-latest
        - windows-latest
    steps:
    - name: setup go
      uses: actions/setup-go@v1
      with:
        go-version: 1.x
    - name: setup env
      run: |
        echo ""::set-env name=GOPATH::$(go env GOPATH)""
        echo ""::add-path::$(go env GOPATH)/bin""
      shell: bash
    - name: checkout
      uses: actions/checkout@v1
      with:
        fetch-depth: 1
        path: src/github.com/${{ github.repository }}
    - name: golint
      run: |
        go env
        go install golang.org/x/lint/golint
        golint ./...
</code></pre>
","2089675",""
"59242979","59240304","2019-12-09 05:25:54","0","<p>The <a href=""https://help.github.com/en/actions/automating-your-workflow-with-github-actions/software-installed-on-github-hosted-runners#windows-server-2019"" rel=""nofollow noreferrer"">windows environment</a> comes with <a href=""https://chocolatey.org/"" rel=""nofollow noreferrer""><code>chocolatey</code></a> package manager. So just do:</p>

<pre><code>run: choco --yes install k6
</code></pre>

<p>See: <a href=""https://chocolatey.org/packages/k6"" rel=""nofollow noreferrer"">https://chocolatey.org/packages/k6</a></p>
","2089675",""
"59869619","59474920","2020-01-22 23:21:51","0","<ol>
<li>Try and validate your code using <a href=""https://yamlvalidator.com/"" rel=""nofollow noreferrer"">yaml validator</a>.  </li>
<li>Make sure you've added your azure-devops-token onto your GitHub project settings for Secrets page. </li>
<li>Try and lower case the <code>Azure/pipelines@v1</code> to <code>azure/pipelines@v1</code>. </li>
</ol>

<p>Otherwise, your code looks very similar to the same code I run and it's working for me.  </p>
","7988162",""
"59567187","59566458","2020-01-02 17:00:43","1","<p>Using <a href=""https://github.com/marketplace/actions/github-push"" rel=""nofollow noreferrer"">GitHub Push by ad-m</a> fixed my issue. I'm pretty sure that I already tested this action.</p>
","5663348",""
"69006543","59759353","2021-09-01 00:24:32","0","<p>Not sure if you are still having trouble with this, but if so, I had to add the workspace prefix to get this to work correctly.</p>
<pre><code>-workspace ${GITHUB_WORKSPACE}/MyApp.xcworkspace
</code></pre>
","6592100",""
"60826105","60176044","2020-03-24 06:46:48","-4","<p>You need to define your environment variables in ""Secrets"" section of your repository. Then you can simply use your secrets in your workflow.</p>

<p>Example usage:</p>

<pre><code>- uses: some-action@v1
  env:
    API_KEY: ${{ secrets.API_KEY }}
    SECRET_ID: ${{ secrets.SECRET_ID }}
  with:
    password: ${{ secrets.MY_PASSWORD }}

</code></pre>

<p>Here is the documentation:</p>

<p><a href=""https://help.github.com/en/actions/configuring-and-managing-workflows/creating-and-storing-encrypted-secrets"" rel=""nofollow noreferrer"">https://help.github.com/en/actions/configuring-and-managing-workflows/creating-and-storing-encrypted-secrets</a></p>
","470214",""
"61734454","60176044","2020-05-11 16:24:06","10","<p>Edit:
You were using Circleci Contexts, so with that you had a set of secrets of each env. I know they are working to bring secrets to org level, and maybe team level... there is no info if they will create sort of contexts like we have in CCI.</p>

<p>I have thought on adding the env as prefix of the secret name like STAGE_GITHUB_KEY or INTEGRATION_GITHUB_KEY using ${env}_GITHUB_KEY on the yml as a workaround for now... What do you think?</p>

<p>--- Original answer:
If I understand you well, you already have the dotenv files stored somewhere and you want to inject all those secrets into the steps, without having to manually add them to github secrets and do the mapping in each workflow you migrate... right?</p>

<p>There is an action made by someone that reads a dotenv file and put its values into ouputs, so you can use them linked in further steps. Here is the link: <a href=""https://github.com/marketplace/actions/dotenv-action"" rel=""noreferrer"">https://github.com/marketplace/actions/dotenv-action</a></p>

<p>Whatever is present in the .env file will be converted into an output variable. For example .env file with content:</p>

<pre><code>VERSION=1.0
AUTHOR=Mickey Mouse
</code></pre>

<p>You do:</p>

<pre><code>id: dotenv
uses: ./.github/actions/dotenv-action
</code></pre>

<p>Then later you can refer to the alpine version like this ${{ steps.dotenv.outputs.version }}</p>
","7358206",""
"63350136","60176044","2020-08-11 01:13:32","231","<p>A quick solution here could be having a step to manually create the <code>.env</code> file before you need it.</p>
<pre><code>      - name: 'Create env file'
        run: |
          touch .env
          echo API_ENDPOINT=&quot;https://xxx.execute-api.us-west-2.amazonaws.com&quot; &gt;&gt; .env
          echo API_KEY=${{ secrets.API_KEY }} &gt;&gt; .env
          cat .env
</code></pre>
","2444877",""
"64452700","60176044","2020-10-20 20:13:19","41","<p>The easiest way to do this is to create the .env file as a github secret and then create the .env file in your action.<br />
So step 1 is to create the .env files as a secret in github as a base64 encoded string:<br>
<code>openssl base64 -A -in qa.env -out qa.txt</code><br>
or<br>
<code>cat qa.env | base64 -w 0 &gt; qa.txt</code><br>
Then in you action, you can do something like</p>
<pre><code>- name: Do Something with env files
  env:
    QA_ENV_FILE: ${{ secrets.QA_ENV_FILE }}
    PROD_ENV_FILE: ${{ secrets.PROD_ENV_FILE }}
  run: |
    [ &quot;$YOUR_ENVIRONMENT&quot; = qa ] &amp;&amp; echo $QA_ENV_FILE | base64 --decode &gt; .env
    [ &quot;$YOUR_ENVIRONMENT&quot; = prod ] &amp;&amp; echo $PROD_ENV_FILE | base64 --decode &gt; .env
</code></pre>
<p>There are a number of ways for determining <code>$YOUR_ENVIRONMENT</code> but usually this can be extracted from the <code>GITHUB_REF</code> object.  You applications should be able to read from the .env files as needed.</p>
","6895064",""
"65899220","60176044","2021-01-26 10:01:39","4","<p>Another alternative is to use the <a href=""https://docs.github.com/en/actions/reference/environments"" rel=""nofollow noreferrer"">Environments</a> feature from github. Although that isn't available on private repos in the free plan.
You could have scoped variables, at repository, profile/organization level and environment. The configuration variables closer to the repository takes precedence over the others.</p>
","3746240",""
"67543246","60176044","2021-05-15 04:24:30","43","<p>I would suggest 3 pretty simple ways to engage your <code>.env</code> file variables in the GitHub Actions workflow. They differ based on whether you store the file in your repository (the worst practice) or keep it out of it (the best practice).</p>
<ol>
<li><p>You keep your <code>.env</code> file in the repository:</p>
<ul>
<li>There are some <a href=""https://duckduckgo.com/?q=github+actions+dotenv&amp;atb=v242-1&amp;ia=web&amp;iai=r1-1&amp;page=1&amp;sexp=%7B%22biaexp%22%3A%22b%22%2C%22msvrtexp%22%3A%22b%22%2C%22earlydeep%22%3A%22a%22%7D"" rel=""nofollow noreferrer"">ready-made actions</a> that allow to read the <code>.env</code> variables (e.g. <a href=""https://github.com/marketplace/actions/dotenv-action"" rel=""nofollow noreferrer"">Dotenv Action</a>,<a href=""https://github.com/marketplace/actions/simple-dotenv"" rel=""nofollow noreferrer"">Simple Dotenv</a>).</li>
</ul>
</li>
<li><p>(<em>simple, manual, annoying when update <code>.env</code> variables</em>) You keep your file out of your repository (keep there and maintain updated <code>.env.example</code> instead):</p>
<ul>
<li><p>You manually copy the content of the respective <code>.env</code>    files (say <code>.env.stage</code>, <code>.env.production</code>) into the respective GitHub Actions <a href=""https://docs.github.com/en/actions/security-guides/encrypted-secrets"" rel=""nofollow noreferrer"">secret variables</a> (say <code>WEBSITE_ENV_STAGE</code>, <code>WEBSITE_ENV_PRODUCTION</code>).</p>
</li>
<li><p>Then at your GitHub Actions workflow script create the <code>.env</code> file from the desired variable like this <code>echo &quot;${{secrets.WEBSITE_ENV_STAGE }}&quot; &gt; .env</code> and use it in the workflow.</p>
</li>
</ul>
</li>
<li><p>(<em>a bit more involved though prepare it once, then change your <code>.env</code> variables at the local machine, then sync these at GitHub with one click</em>) As in item 2 above, the file is out of the repository.</p>
<ul>
<li>Now you use the GitHub Actions API to <a href=""https://docs.github.com/en/rest/reference/actions#create-or-update-a-repository-secret"" rel=""nofollow noreferrer"">create or update the secrets</a>. On your local machine in the <code>dev</code> environment you write the NodeJS script that calls the API endpoint and write the <code>.env</code> files to the desired GitHub Actions secret variable (say as above into <code>WEBSITE_ENV_STAGE</code> or to both stage and production variables at once);</li>
</ul>
</li>
</ol>
<p>This is pretty wide choice of ways to engage the <code>.env</code> files's variables in the workflow. Use any matching your preference and circumstances.</p>
<p>Just for information, there is the 4th way which engages some 3rd party services like <a href=""https://www.dotenv.org/vault"" rel=""nofollow noreferrer"">Dotenv Vault</a> or <a href=""https://www.vaultproject.io/"" rel=""nofollow noreferrer"">HasiCorp Vault</a> (there are more of the kind) where you keep you secret variables to read these to create <code>.env</code> file at build time with your CI/CD pipeline. Read there for details.</p>
","6597265",""
"68975466","60176044","2021-08-29 17:39:29","0","<p>I was having the same issue. What I wanted was to upload a .env file to my server instead of defining the env variables in my Github repo. Since I was not tracking my .env file so every time my workflow ran the .env file got deleted. So what I did was :</p>
<ol>
<li>Added the <code>.env</code> file in the project root directory in my server.</li>
<li>Added <code>clean: false</code> under <code>with</code> key in my <code>actions/checkout@v2</code> in my workflow</li>
</ol>
<p>eg:</p>
<pre><code>jobs:
  build:

    runs-on: self-hosted

    strategy:
      matrix:
        node-version: [14.x]
       
    - uses: actions/checkout@v2
      with: 
        clean: 'false'
</code></pre>
<p>This prevents git from deleting untracked files like .env. For more info see: <a href=""https://github.com/actions/checkout"" rel=""nofollow noreferrer"">actions/checkout</a></p>
","16781183",""
"71030893","60176044","2022-02-08 08:46:36","13","<p>You can also use a dedicated <code>github action</code> from github-marketplace to create <code>.env</code> files.</p>
<p>Example usage:</p>
<pre><code>name: Create envfile

on: [push]

jobs:

  create-envfile:
 
    runs-on: ubuntu-18.04
 
    steps:
    - name: Make envfile
      uses: SpicyPizza/create-envfile@v1
      with:
        envkey_DEBUG: false
        envkey_SOME_API_KEY: &quot;123456abcdef&quot;
        envkey_SECRET_KEY: ${{ secrets.SECRET_KEY }}
        file_name: .env
</code></pre>
<p>Depending on your values defined for secrets in github repo, this will create a <code>.env</code> file like below:</p>
<pre><code>DEBUG: false
SOME_API_KEY: &quot;123456abcdef&quot;
SECRET_KEY: password123
</code></pre>
<p>More info: <a href=""https://github.com/marketplace/actions/create-env-file"" rel=""noreferrer"">https://github.com/marketplace/actions/create-env-file</a></p>
","2339586",""
"71166556","60176044","2022-02-17 23:15:54","3","<p>I tried using the accepted solution but GitHub actions were complaining about the shell commands. I kept getting this error: <code>line 3: unexpected EOF while looking for matching ``'</code></p>
<p>Instead of referencing the secrets directly in the shell script, I had to pass them in separately.</p>
<pre><code>  - name: Create env file
    run: |
      touch .env
      echo POSTGRES_USER=${POSTGRES_USER} &gt;&gt; .env
      echo POSTGRES_PASSWORD=${POSTGRES_PASSWORD} &gt;&gt; .env
      cat .env
    env: 
      POSTGRES_USER: ${{ secrets.POSTGRES_USER }} 
      POSTGRES_PASSWORD: ${{ secrets.POSTGRES_PASSWORD }} 
</code></pre>
","7776992",""
